chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.713603234,0.070628332,0.569103224,0.667242845,0.617520425,0.797963908,0.601003316,0.189881761,0.47292933,0.282401642,0.622346648,0.592619352,0.554497562,0.392359948,0.511475486,0.593529642,0.704418487,0.506186116,0.433384794,0.589834721,0.645580002,0.578699388,0.495977592,0.556813713,0.372263343,0.368010427,0
0.506403126,0.041108278,0.535932899,0.779881763,0.622658052,0.372685942,0.599253641,0.253152512,0.632720428,0.287582662,0.834489113,0.575445815,0.542378594,0.26864909,0.556565328,0.567010374,0.700759917,0.547551397,0.300869611,0.630626726,0.5843122,0.547348058,0.455367241,0.487791415,0.459058578,0.379595858,0
0.579517507,0.026822755,0.423315913,0.596533456,0.462347337,0.256971349,0.579144074,0.419200287,0.543107501,0.377195531,0.624524229,0.431834415,0.525585345,0.198572447,0.641342949,0.573868725,0.562131155,0.339518549,0.417182417,0.447399283,0.430902564,0.420517281,0.356484964,0.337131299,0.380683472,0.152043111,0
0.62806398,0.178508969,0.487649208,0.664990378,0.553886447,0.706190428,0.647995791,0.231007813,0.666967678,0.306013348,0.578817075,0.553858435,0.623616745,0.401255418,0.591013243,0.369401324,0.663072428,0.489579805,0.504916761,0.630562541,0.465938157,0.586340962,0.491123429,0.491271369,0.470031081,0.346741364,1
0.552353442,0.291581601,0.308898979,0.325046779,0.29661838,0.323898168,0.716208991,0.555557198,0.231375193,0.20322656,0.641350154,0.424697182,0.489619722,0.399709593,0.383958577,0.526898898,0.757933133,0.374132605,0.569490868,0.592748538,0.487590254,0.459843491,0.355932837,0.24598798,0.367843502,0.293930284,0
0.568999528,0.081697065,0.561195552,0.744336555,0.638070933,0.412618912,0.662804935,0.248380984,0.55473212,0.230237174,0.675488827,0.441988387,0.474137315,0.335188355,0.423815646,0.605269535,0.743896449,0.414890107,0.465276439,0.768612637,0.577148442,0.520365034,0.417316102,0.498993859,0.423486615,0.331797591,0
0.613864051,0.118922535,0.469947867,0.586645681,0.503883934,0.564943005,0.683784101,0.334187853,0.5064936,0.372843166,0.513338243,0.542818837,0.452779021,0.308000818,0.412421391,0.462447913,0.624923496,0.405642304,0.53538207,0.31998218,0.647910368,0.678664048,0.502519848,0.482395321,0.412690234,0.288696394,0
0.396670238,0.07480063,0.27813619,0.323234814,0.286590235,0.19237376,0.600060925,0.330297964,0.493213841,0.279271909,0.634285143,0.407412326,0.466110811,0.375928689,0.480084599,0.454274457,0.775427854,0.509019947,0.430869562,0.675107317,0.574177986,0.571307225,0.570725082,0.267547865,0.554395804,0.429235877,0
0.593876066,0.193261701,0.417258092,0.517314093,0.454903362,0.36827021,0.697951729,0.37274716,0.406414557,0.539832287,0.604646503,0.572080908,0.451837544,0.298179398,0.428960011,0.380829718,0.479010931,0.336702818,0.492584425,0.37089602,0.429926657,0.44220283,0.439362457,0.347140061,0.399008431,0.363279329,0
0.582549375,0.077574487,0.434754223,0.578799952,0.475610233,0.445629545,0.57901136,0.303495834,0.606781915,0.262855574,0.524106192,0.516267986,0.516026316,0.334723198,0.547632086,0.490768437,0.748511476,0.581039821,0.545350241,0.61210949,0.581311457,0.423159495,0.449820739,0.531946667,0.308581582,0.310990867,0
0.560925184,0.222797672,0.334680139,0.426755968,0.335470938,0.24935655,0.680432094,0.390156991,0.418497363,0.263219063,0.642504981,0.479735875,0.44160417,0.322984076,0.511461416,0.347770692,0.557443583,0.527310372,0.546956752,0.363101912,0.442712454,0.426056686,0.309362896,0.481861417,0.434766629,0.419470269,0
0.364439751,0.070107505,0.305084366,0.425469362,0.355889211,0.241234451,0.603994966,0.254717921,0.714197148,0.290241828,0.574268645,0.586064353,0.367460153,0.420579545,0.533881098,0.405231547,0.659026199,0.427889626,0.454044009,0.493852788,0.593071335,0.457928811,0.522098348,0.468661888,0.450290065,0.317597926,0
0.501852391,0.378178385,0.279511816,0.288822442,0.27878886,0.245871336,0.865957426,0.910585626,0.086763439,0.33282509,0.894343606,0.048291221,0.586522547,0.360013057,0.32401717,0.457733086,0.616167657,0.369990288,0.296698154,0.641769398,0.50926841,0.443371001,0.583691333,0.534004201,0.480431309,0.444362658,0
0.616293195,0.085533905,0.470916377,0.600054481,0.512087384,0.729207316,0.601058563,0.31691108,0.593414298,0.327873123,0.490859296,0.566060398,0.536591734,0.399741914,0.622456424,0.184756591,0.589904687,0.490449794,0.393256851,0.569165289,0.616788018,0.63085268,0.444616206,0.457548685,0.39331776,0.222970576,0
0.855826062,0.117390038,0.58571413,0.678443329,0.636618995,0.827497036,0.629036679,0.256699897,0.556733388,0.254549341,0.578329841,0.485273386,0.538677557,0.387486454,0.471069341,0.402815578,0.634491121,0.534698658,0.529763317,0.504756967,0.580038085,0.595387499,0.470768492,0.528105042,0.576058476,0.369109349,0
0.528387019,0.076699197,0.471190096,0.554253383,0.477352559,0.503211442,0.623995001,0.312458977,0.619605063,0.324604569,0.536686562,0.451164185,0.469776152,0.406216634,0.574740135,0.433861314,0.601620274,0.379128093,0.485230366,0.43124072,0.526134415,0.537832325,0.347152738,0.447944449,0.35140973,0.300339567,0
0.514656122,0.097814211,0.737742564,0.662501843,0.712756393,0.753055069,0.583665153,0.06961347,0.512921582,0.250962479,0.451300704,0.823611814,0.35264121,0.34396906,0.577921459,0.461124906,0.663191443,0.519935639,0.628736222,0.477800578,0.550361415,0.773403937,0.299966825,0.515962516,0.432947529,0.322360086,0
0.6300077,0.167950648,0.504196613,0.528904508,0.519257725,0.51986146,0.674551782,0.399777677,0.354128773,0.307255558,0.347416058,0.620997028,0.588117866,0.285918561,0.574824795,0.347326407,0.735743219,0.408244042,0.333126758,0.544288131,0.363816307,0.481408828,0.412513727,0.338256256,0.345646202,0.209371946,0
0.528238134,0.269082918,0.287417881,0.259862185,0.25248086,0.272524435,0.715270285,0.61161726,0.163824983,0.096731484,0.945460121,0.245217682,0.337597674,0.276356979,0.350848976,0.504454129,0.607822402,0.264292237,0.479813484,0.589211535,0.292797383,0.514362755,0.459208009,0.350275087,0.449313431,0.381855873,1
0.720859536,0.056686134,0.661330002,0.682276152,0.675782232,0.681413781,0.52620647,0.164101567,0.536213587,0.260622537,0.599045421,0.635950543,0.47928659,0.36182401,0.561175486,0.579881374,0.72303921,0.478601001,0.508075101,0.575593055,0.579136195,0.605947007,0.514193507,0.469012556,0.528250386,0.403353522,0
0.599817301,0.135569463,0.551080459,0.872965683,0.734781176,0.286280423,0.708855046,0.399784582,0.714111784,0.169713279,0.739422739,0.593360182,0.606831234,0.476127203,0.572914557,0.524511865,0.75063137,0.534311959,0.519143562,0.624232798,0.638673622,0.658895139,0.395031798,0.573075851,0.296109764,0.313334859,0
0.567263114,0.113232453,0.465059075,0.726779005,0.555723707,0.2475144,0.74469962,0.457660641,0.455509673,0.284050039,0.822742019,0.615126173,0.508867778,0.497250361,0.836307305,0.566991476,0.839602156,0.656934633,0.513504255,0.797728339,0.667263095,0.639034373,0.54515313,0.665336375,0.42719868,0.544657756,0
0.612214838,0.086023906,0.464972336,0.726032675,0.552529444,0.25464212,0.646423462,0.332194528,0.643378425,0.231775736,0.804595529,0.581989747,0.497299445,0.25277919,0.405349983,0.4925417,0.42912488,0.307510118,0.273663135,0.451019255,0.388411454,0.389996039,0.267111795,0.49809633,0.259828078,0.235468191,0
0.60744821,0.300893142,0.315583274,0.429367841,0.314184039,0.335534976,0.750398104,0.700003376,0.435949233,0.151411775,0.459964814,0.712022377,0.332154722,0.22980499,0.486113816,0.27315092,0.662548198,0.515758677,0.639474868,0.270996589,0.624491246,0.713948406,0.18174974,0.527097064,0.38160874,0.148898023,0
0.73012566,0.308863468,0.576065113,0.643803836,0.624813621,0.493451086,0.810873172,0.469166906,0.457760321,0.490272121,0.341533638,0.782670162,0.209184446,0.601177056,0.313525588,0.509925058,0.722400459,0.292478146,0.624768291,0.403727507,0.815212794,0.437074798,0.683031172,0.298777143,0.470026947,0.29425557,0
0.747519183,0.024553087,0.519659673,0.783428901,0.643532454,0.322605188,0.562990712,0.430079488,0.686180716,0.180154712,0.603142903,0.444268733,0.661785349,0.34575236,0.524611869,0.619829789,0.462333509,0.532591907,0.259529715,0.479621028,0.463890776,0.48213181,0.427594406,0.481977086,0.348131452,0.401905383,0
0.704293179,0.051182485,0.516504123,0.902671123,0.740622435,0.221832202,0.643033918,0.465650382,0.747299375,0.154012504,0.671661542,0.54920659,0.661856931,0.491127596,0.55937681,0.474832266,0.646400302,0.656474121,0.590845674,0.652980388,0.486768679,0.745805702,0.725643881,0.699819492,0.546110864,0.481629372,0
0.38191548,0.154739716,0.286097059,0.461560945,0.322307911,0.191048106,0.662381218,0.42939097,0.661636724,0.281119599,0.629837573,0.610522044,0.232417628,0.295144046,0.403890913,0.374371102,0.646791312,0.345554911,0.312191252,0.419489951,0.693537593,0.415963571,0.404567181,0.435918744,0.511122169,0.371393804,0
0.425859402,0.16406103,0.306572986,0.384229233,0.354887168,0.224721567,0.668887398,0.302498742,0.464023813,0.229061045,0.489320805,0.680009884,0.447174977,0.422438729,0.462167932,0.535674523,0.61674063,0.38242981,0.638949759,0.412494262,0.606797963,0.407704609,0.506104618,0.445050097,0.371182022,0.341097381,0
0.275801226,0.03769072,0.27925321,0.300451503,0.271043329,0.213444179,0.511416466,0.208242373,0.621552598,0.24869083,0.69842423,0.533207812,0.423821257,0.468369723,0.523563023,0.36931691,0.7621172,0.523897472,0.439245501,0.518860363,0.630166526,0.497641473,0.490980075,0.581511348,0.372538216,0.304192742,0
0.524403997,0.232721473,0.212511764,0.274044601,0.241213012,0.219534258,0.670043518,0.635859045,0.721572719,0.032075261,0.616590789,0.591497692,0.483373779,0.154839878,0.414970805,0.504583918,0.609529563,0.351927311,0.337400369,0.643486687,0.581011916,0.446195836,0.391046469,0.532464907,0.414724906,0.2797554,0
0.671234329,0.126080624,0.528678014,0.752170011,0.621515402,0.436522824,0.667557287,0.276463162,0.704147168,0.23366334,0.611804103,0.483467238,0.550230209,0.309329735,0.405637657,0.390825203,0.66799481,0.6383557,0.409419642,0.689629641,0.494530576,0.615617614,0.474846519,0.599378805,0.386210911,0.376740578,0
0.592066739,0.141463429,0.434358933,0.622392715,0.518073837,0.380707229,0.660232162,0.389241305,0.752277364,0.310606856,0.490954735,0.554660073,0.446305324,0.430412205,0.538298286,0.381224617,0.659168375,0.439217701,0.589248574,0.49789059,0.572610067,0.571348633,0.535523203,0.60981287,0.454436795,0.354595187,0
0.446644248,0.098726299,0.356901944,0.502230878,0.38915849,0.364792702,0.638242708,0.441686729,0.698133003,0.257375313,0.273437896,0.541687743,0.473883747,0.294820945,0.543201329,0.281328434,0.68108976,0.566586841,0.468417565,0.488065852,0.449965838,0.510495948,0.417961491,0.303270704,0.35607593,0.272935627,1
0.544562625,0.212884961,0.540602996,0.840536712,0.6879122,0.30299485,0.746926995,0.363715791,0.664945345,0.155789766,0.716027218,0.470424568,0.453280046,0.329119993,0.48561004,0.491350589,0.531905593,0.579142229,0.287337877,0.529073029,0.589156823,0.777670367,0.420516205,0.583929272,0.435294,0.305578953,0
0.647251348,0.110075715,0.320949702,0.504949517,0.392241066,0.226668036,0.662944799,0.549708126,0.49189167,0.344411443,0.580271108,0.59627988,0.49836187,0.25564397,0.475546828,0.573250909,0.730981182,0.338704628,0.588370988,0.472600712,0.494501492,0.493131711,0.359291868,0.41147113,0.224293919,0.284772721,0
0.571233421,0.114553316,0.422959958,0.517656464,0.472488566,0.37732106,0.641424601,0.33218688,0.486462993,0.318704007,0.571773544,0.683984676,0.401934905,0.355298083,0.539615869,0.383642408,0.660484512,0.384398373,0.423510228,0.361549183,0.36096866,0.439941396,0.490876333,0.330057328,0.408933137,0.311916938,0
0.434706535,0.195077804,0.269064323,0.28259151,0.271534754,0.214712262,0.713714373,0.475594366,0.174158794,0.276584133,0.459612046,0.341360313,0.491653149,0.300300987,0.425676935,0.360801209,0.63641927,0.420014422,0.622037278,0.620237641,0.528850902,0.586941094,0.486072245,0.509334262,0.374864893,0.065316146,0
0.684696481,0.161368456,0.48730704,0.665520584,0.525960191,0.352994755,0.702302254,0.314973011,0.494679022,0.238949525,0.802186783,0.463610675,0.533033615,0.431547697,0.342038949,0.405533632,0.898127405,0.495295606,0.297839847,0.787614311,0.611773221,0.666189652,0.472785895,0.625163308,0.398690059,0.39210159,0
0.638353554,0.181896269,0.587025539,0.861185065,0.780299553,0.350818621,0.722040408,0.30409032,0.64940874,0.259511985,0.764084893,0.516937732,0.530388025,0.385557931,0.512121786,0.571956418,0.637441154,0.50489845,0.438254744,0.802151708,0.432624521,0.449001618,0.345932201,0.662473472,0.248530789,0.202634475,0
0.435926598,0.160594008,0.434336762,0.440974407,0.437224988,0.374482796,0.672667192,0.229002491,0.485191896,0.340750947,0.465174623,0.631952829,0.416753357,0.28968628,0.462390012,0.666063602,0.584116936,0.3852551,0.477369915,0.39502027,0.516722555,0.265300148,0.612516493,0.368518252,0.453426928,0.386303878,0
0.587954526,0.222219561,0.580324696,0.6520407,0.602431438,0.628443664,0.722495695,0.194409377,0.544614586,0.313856115,0.472148913,0.714603001,0.249526563,0.312301067,0.311478848,0.335125136,0.712828896,0.466267796,0.423530495,0.57425597,0.773585465,0.582165066,0.656851945,0.649062608,0.518697254,0.322438058,0
0.601956644,0.170980377,0.343726464,0.516378946,0.395855207,0.588374039,0.643435525,0.369232639,0.576808325,0.25043398,0.676713238,0.533639326,0.545957418,0.308716614,0.456436012,0.516985822,0.715666973,0.6265835,0.544439583,0.430215929,0.469405702,0.545701335,0.445696018,0.401358182,0.446988961,0.35909756,0
0.561660071,0.314201576,0.482938485,0.695695807,0.542963406,0.328621975,0.820178669,0.448280015,0.349038136,0.143865568,0.875695839,0.602808196,0.613963339,0.334907322,0.110026371,0.34100871,0.592697918,0.478889006,0.467968576,0.677530835,0.639418713,0.6041903,0.251863638,0.523235523,0.270537693,0.18009459,0
0.35077219,0.010525595,0.246657841,0.255392893,0.25541537,0.165236676,0.40082977,0.128312481,0.57330551,0.289553571,0.606240301,0.59477716,0.531070824,0.419934671,0.648086304,0.406865928,0.747194247,0.557088705,0.472080671,0.591293426,0.598729606,0.568299415,0.519919786,0.617705522,0.427974611,0.37288195,0
0.555854922,0.203414832,0.460086036,0.552073156,0.501271229,0.349196123,0.729505205,0.365191935,0.5546652,0.427051151,0.553402107,0.71957462,0.303660824,0.377010042,0.555197134,0.301658177,0.667420895,0.568152216,0.424934085,0.375530562,0.749042423,0.364839042,0.504901136,0.36820959,0.132467173,0.351228756,0
0.579570397,0.201328589,0.482482457,0.460478857,0.462056949,0.49729268,0.682928472,0.314763145,0.387639447,0.490536146,0.660958095,0.51358058,0.521077039,0.263301916,0.402368237,0.320736796,0.764875726,0.406664777,0.469770926,0.592652295,0.384324431,0.679562821,0.548521575,0.429346731,0.432776504,0.210115255,0
0.528404318,0.245099549,0.201178585,0.248989214,0.197670198,0.166350812,0.733005876,0.750275057,0.450549942,0.07546432,0.667162415,0.497565231,0.6618488,0.399114696,0.41469085,0.527782409,0.875435369,0.521249196,0.356308756,0.5688159,0.625469226,0.495153616,0.330424637,0.425382847,0.263580317,0.130277191,0
0.758129979,0.129586881,0.505239394,0.709305404,0.600437815,0.94035027,0.606923201,0.193762696,0.574085056,0.288077535,0.696733227,0.583483729,0.558141677,0.417648698,0.443249939,0.525270658,0.610204724,0.554716645,0.558221605,0.461338032,0.576303418,0.561654306,0.556149995,0.536329101,0.511925688,0.29588117,0
0.702063786,0.111711091,0.376082143,0.726383204,0.474990367,0.190492638,0.675970799,0.539768338,0.822911132,0.218293722,0.764404541,0.585695923,0.62351882,0.472480014,0.569971544,0.425614777,0.577538815,0.479563782,0.475117549,0.585130831,0.5494731,0.55271952,0.45493628,0.549254562,0.535002466,0.49304628,0
0.6801109,0.063935399,0.455484035,0.638087695,0.522362638,0.546439874,0.560522274,0.205563047,0.436331425,0.204729914,0.548993052,0.707308926,0.426253516,0.421258069,0.594890194,0.649839829,0.636263734,0.412211675,0.489346135,0.373096407,0.604113332,0.592373498,0.605124332,0.376518946,0.400715066,0.45870302,0
0.532768389,0.319021202,0.353512727,0.436514745,0.36553099,0.274050804,0.758746771,0.453914128,0.409717215,0.413965491,0.515485224,0.4746582,0.372516156,0.391697678,0.427716564,0.481881704,0.706807703,0.487840478,0.570033963,0.547556755,0.742445526,0.697762564,0.664636113,0.52876565,0.577028244,0.364371431,0
0.472296094,0.131427948,0.373467834,0.438582592,0.386646957,0.32759986,0.655307001,0.31684396,0.428870898,0.352360955,0.481979694,0.559237001,0.47591831,0.339705395,0.292761094,0.418011659,0.554363115,0.457496244,0.449058666,0.37252063,0.610545658,0.43470635,0.531393711,0.398110093,0.417613373,0.213176206,0
0.629192839,0.098702329,0.375869535,0.58236412,0.445295868,0.412934948,0.625386382,0.390707264,0.548498401,0.187144784,0.605176467,0.449889715,0.388016768,0.431066744,0.478535772,0.241537519,0.623701956,0.513600167,0.555052599,0.561664577,0.475805895,0.538724638,0.572528604,0.388600932,0.442033256,0.373154953,0
0.474410953,0.035872154,0.392121314,0.532429294,0.452032993,0.302795075,0.555468084,0.225861126,0.59792935,0.334705346,0.594862808,0.588947526,0.411002246,0.391877238,0.500484968,0.458413911,0.599641667,0.460369373,0.514074346,0.624219165,0.611673925,0.449753639,0.558063518,0.50717688,0.535286328,0.379168812,0
0.855513923,0.01369952,0.462120575,0.742088292,0.60411792,0.283064313,0.693994588,0.542485296,0.576161242,0.292624697,0.554177114,0.758584319,0.386245197,0.352892786,0.57566714,0.375727619,0.613304288,0.470629186,0.165195476,0.61301929,0.437941443,0.699295397,0.316713598,0.685273556,0.177158839,0.294557982,1
0.636892203,0.196156178,0.496876451,0.677475955,0.567529081,0.412693596,0.736154274,0.362938141,0.458214231,0.199515303,0.655539079,0.586767859,0.392043512,0.308426452,0.483136656,0.479302858,0.603999358,0.525836762,0.331005497,0.655792028,0.601475726,0.407568581,0.346415248,0.458160715,0.304960261,0.279783307,0
0.654234323,0.112661322,0.38161892,0.529749107,0.43026509,0.406186692,0.628364171,0.350811393,0.516784671,0.354276296,0.642763303,0.449552557,0.475267736,0.289198463,0.551737982,0.406603789,0.558886645,0.481191158,0.485644447,0.531061271,0.447045657,0.522344307,0.407428799,0.426779635,0.585136336,0.384264828,0
0.77081476,0.119551968,0.482099857,0.610841081,0.545173702,0.377342266,0.623250884,0.277824044,0.521473308,0.263363079,0.620742797,0.560416173,0.438915462,0.403592221,0.476834044,0.484466264,0.610122168,0.415185689,0.505360429,0.403864006,0.538219323,0.514451454,0.409323483,0.443299349,0.518191267,0.369935265,0
0.53798382,0.240437525,0.52239945,0.779941673,0.633542003,0.29946227,0.847324131,0.418378978,0.498439456,0.201470219,0.581909805,0.467497826,0.390300578,0.294908594,0.518112451,0.528082592,0.529504872,0.521717248,0.402732936,0.611425996,0.440154731,0.586136742,0.509848583,0.662692798,0.425758813,0.357735304,0
0.677068916,0.054445369,0.515953188,0.605963503,0.524010029,0.450638087,0.587073672,0.242974438,0.455028375,0.293619375,0.585219402,0.331854713,0.481319104,0.241945027,0.527357806,0.401846721,0.442671377,0.541863231,0.352957385,0.563708894,0.524078109,0.530602229,0.402867879,0.60385335,0.371763851,0.36053507,0
0.555240514,0.168366039,0.936120571,0.769403304,0.836428009,0.886936714,0.766649695,0.059704075,0.833509169,0.32315154,0.376666091,0.476718005,0.14793267,0.421745023,0.482863319,0.835030147,0.493855648,0.71468377,0.56327921,0.510959867,0.614755009,0.543093878,0.368668539,0.685352868,0.344335101,0.488963399,0
0.486098749,0.204225914,0.660824989,0.643745039,0.648798521,0.58185442,0.685482874,0.202700643,0.6778729,0.389133943,0.372225096,0.54967052,0.029246536,0.389800946,0.331640652,0.323386257,0.612214598,0.325345462,0.746929963,0.414261662,0.598087578,0.574317536,0.613879621,0.391483129,0.428342217,0.369255696,0
0.629289453,0.099776445,0.377582725,0.61124514,0.476628684,0.334474219,0.585024523,0.345432123,0.790001395,0.269508606,0.580938961,0.595002008,0.407262025,0.317175844,0.579098763,0.496307142,0.690301573,0.574318228,0.595997397,0.496755505,0.50839826,0.546882507,0.551424221,0.648965802,0.410534193,0.242191198,0
0.634495347,0.174775275,0.437794375,0.674072483,0.525752355,0.396454344,0.686587789,0.339495044,0.638711518,0.224968253,0.769494223,0.572496098,0.496300287,0.318746574,0.570219949,0.484545003,0.501191725,0.25772549,0.415282151,0.679944391,0.450819991,0.781175881,0.592181109,0.607825726,0.554690588,0.301204628,0
0.79046988,0.03410003,0.798909264,0.953390953,0.927816341,0.624658085,0.683319794,0.231308108,0.66700526,0.205168208,0.558381057,0.322682818,0.470074723,0.304643748,0.483061628,0.36615887,0.498229923,0.442463806,0.228582253,0.4972243,0.433264392,0.427945839,0.349744133,0.449812092,0.286215873,0.342809719,0
0.659473907,0.436850377,0.22343102,0.325381495,0.257964718,0.155367495,0.813740165,0.77748149,0.429620123,0.289944734,0.822436951,0.302829992,0.568194707,0.202805122,0.176762322,0.572660947,0.635071814,0.349051384,0.484226176,0.646411651,0.615879915,0.608255612,0.401178437,0.528487874,0.391115979,0.23188801,0
0.255318032,0.110979173,0.148658461,0.179794539,0.14054202,0.071687967,0.621716724,0.265419508,0.629149771,0.211683377,0.694887899,0.617536941,0.538580551,0.339946845,0.466431045,0.422054134,0.674732918,0.526057954,0.433358168,0.539872521,0.607896515,0.571997115,0.474962744,0.467966871,0.423297403,0.340474919,0
0.750752951,0.112618544,0.593300858,0.68613014,0.629130345,0.535801974,0.714309469,0.285564684,0.4460626,0.261048525,0.530745401,0.50242412,0.470038898,0.242918379,0.385332271,0.520866334,0.379066743,0.364113473,0.405999706,0.649957798,0.495886709,0.514206596,0.365467002,0.481749817,0.252098299,0.241017488,0
0.428472443,0.077519809,0.342278143,0.483736763,0.383043597,0.250786522,0.697957971,0.569552911,0.468137228,0.214134417,0.549091221,0.58541621,0.46654905,0.382877826,0.517543428,0.333121803,0.64917844,0.512475362,0.79221181,0.677758195,0.517078423,0.551882188,0.436427704,0.498254901,0.143253295,0.24485713,1
0.648206011,0.054789561,0.394108615,0.618777371,0.50459315,0.301208025,0.566679482,0.264179915,0.684076304,0.278846722,0.57416639,0.558414707,0.55613403,0.435709089,0.51683392,0.46988296,0.719718693,0.377735986,0.494682583,0.54487361,0.577729329,0.61327258,0.459639074,0.497457818,0.518701989,0.338996433,0
0.627213198,0.195812728,0.526397146,0.700315802,0.573420599,0.370921516,0.75573293,0.398229816,0.421225704,0.128126803,0.669781139,0.42342189,0.47090964,0.356855671,0.2411143,0.395664337,0.503857788,0.441904157,0.257225398,0.456704926,0.494175974,0.520635379,0.393396056,0.441815111,0.258503884,0.404792209,0
0.731154973,0.138737314,0.304391013,0.436983313,0.326803335,0.259828039,0.646653251,0.532942277,0.538380634,0.267795723,0.657667661,0.554206938,0.528551655,0.34949533,0.572976161,0.399174674,0.54073198,0.428331446,0.266444943,0.489141762,0.69035546,0.484243926,0.415788604,0.463653609,0.356567561,0.268574351,0
0.5357074,0.230166141,0.300261614,0.429514997,0.301219492,0.3849037,0.683808301,0.547883621,0.424547196,0.10627797,0.470694218,0.766108737,0.586380438,0.284443821,0.629604314,0.387087978,0.712891688,0.429755167,0.320965014,0.539452461,0.383217529,0.393716897,0.38484128,0.471910608,0.191508494,0.159863995,0
