,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label_COPD,label_COVID
13,0.4508833074458082,0.0566414471140361,0.2673681923043244,0.4401362257463326,0.2525274431228864,0.1587435577091453,0.6499337016867434,0.26858212770150425,0.43665950179495816,0.43123644495761293,0.2892968781734694,0.4094557838812798,0.2538686337554607,0.22854216319708187,0.38216204765818507,0.1405444252658662,0.3372248656825899,0.48646408908791894,0.442168222485465,0.5864630120645892,0.5416019064207591,0.5301473501113616,0.661245062371244,0.5189675485113278,0.40105897417917374,0.409352620018265,0.0,1.0
14,0.2539004928432276,0.05747016048277356,0.18430335719083532,0.2756327154667647,0.18058935642122745,0.08242386908437854,0.5742149227349039,0.29073669148292136,0.4758290222994449,0.38306985243458425,0.48393477295531406,0.49669176945890714,0.30860783783901663,0.271284645217745,0.27939683179693087,0.21850239716779601,0.39877897374946075,0.362497776837064,0.2934059594609695,0.4441975579324111,0.41974274371306464,0.40699501296071855,0.4892506249685854,0.2765544637709103,0.3418492858155521,0.49736663617137056,0.0,1.0
15,0.4642170558319537,0.006214173645794831,0.2970692161244755,0.37734332652179686,0.3179345208907606,0.07185444607983418,0.28337809249059487,0.17135350777187242,0.3866312199260111,0.4605640826770779,0.48840774907253526,0.454741157552366,0.496460659051001,0.45274927648051855,0.386253844373013,0.528541299982781,0.5653691548784282,0.3799276641253495,0.4060120387891469,0.5148821508592596,0.47837125153966276,0.547981591546687,0.5606636911500112,0.42418332915601514,0.5072113881221875,0.5577842702639165,0.0,1.0
16,0.615493937474386,0.044661211554190984,0.4252582066293759,0.4896452461619642,0.44984348709636707,0.11061678016293834,0.587397472524752,0.31677449594586754,0.33177375924470864,0.3985358389839846,0.5633474605640765,0.47938740514779316,0.4425410229547153,0.49688199899910707,0.5094683790527164,0.37050026772574607,0.22159492174304207,0.32662000797186974,0.48322767790147186,0.4212161280942348,0.28743969840544414,0.37162310006713883,0.5778136403458949,0.4994093963732855,0.389545994055906,0.49682601136416804,0.0,1.0
17,0.44966879427484396,0.12892947688548362,0.23351895520542185,0.30017888060382464,0.2325037555026586,0.18646852091522287,0.7665423128206131,0.6106716929579888,0.35658037789120894,0.450350771863665,0.4304489865263461,0.4660546609601935,0.6404513971214956,0.419815621915759,0.3234074771886465,0.371907951561218,0.3081333936015791,0.34771377042586005,0.4614620637781368,0.4031594330907694,0.414637209094693,0.7285504236795751,0.5628495172927466,0.3819663567064103,0.5539354345094734,0.44651987940067395,0.0,1.0
18,0.45946690607286345,0.003598718110924961,0.40720245835735225,0.6105585604857849,0.41522627550746355,0.1951460798169893,0.33283418821743493,0.36357304601888274,0.40809016167766854,0.4592636487511844,0.5680401833998983,0.34874447452634494,0.2838682029612169,0.4216136163040312,0.26025314001302907,0.18042656527031015,0.49466178928823046,0.37045106807353595,0.27495740768206933,0.5733419941055901,0.5737702719603303,0.35515221949316456,0.4880974558739838,0.4307694099436345,0.38815513354945963,0.40668629535947665,0.0,1.0
19,0.5002484293377353,0.007469087790947979,0.5279250721014376,0.6683426542281565,0.5715190838298434,0.18730694525392003,0.404959798297577,0.24109432332028904,0.37506032168098014,0.4084510692254783,0.46383595099146324,0.45342076373759904,0.4545605145810036,0.4116159778781881,0.3929489943849729,0.3776502673418944,0.2988295566448279,0.3457136285315553,0.5244819564705752,0.45072727834396653,0.38539945045410373,0.6087337327247448,0.5134673287706204,0.2998818508819952,0.4555020681243894,0.45792210712834525,0.0,1.0
20,0.419039734254505,0.08302284408857451,0.4813668739728685,0.30924082761562266,0.37299501391716994,0.5617983127081811,0.7044824715895087,0.2817570834398862,0.16844458020990183,0.5925623930984729,0.22493587527192066,0.04286290736270115,0.6818919958893035,0.4226372123702817,0.17347570036178056,0.5578302204142817,0.21133569128273777,0.27985931339834325,0.7536929476913132,0.3402255413059131,0.41628055392162583,0.8638860572339107,0.36817320135499515,0.36035669129882136,0.6222631143653823,0.3863557077149538,0.0,1.0
21,0.4023242784582747,0.04336755710173501,0.41306281381623594,0.4062967769335652,0.35888878730061213,0.3741067456481525,0.6004248302343445,0.270450443696293,0.34371695010690306,0.5745149853093514,0.4226429871190663,0.2719307392870065,0.45874856509535367,0.3073579744033868,0.30254317036879,0.53730145713103,0.28751371123827346,0.23888970170481807,0.4466129017778067,0.267547844259457,0.2627391906806971,0.5809581457805628,0.4058214122289947,0.27244235345791135,0.44523881393374265,0.3783443188342279,0.0,1.0
22,0.537450914423439,0.017825210940758028,0.5358909780985673,0.6086321923139293,0.5650224422884204,0.2065400978998348,0.4396118482100263,0.28544003201334006,0.2969864860573819,0.44532342495921445,0.3767081575111579,0.35051923684310926,0.523656875584368,0.39944228234856866,0.3839869163861507,0.4422730852115739,0.28356540683512,0.408201145485197,0.5192294115395795,0.3714745142942085,0.43267742270587356,0.5383206316663418,0.4521285086931212,0.328070668068711,0.3402819938272058,0.34332288671360534,0.0,1.0
23,0.5626137781838425,0.12682864079548808,0.20298834179388622,0.18087599868995072,0.18186838270387018,0.1881342066662011,0.7617451906631101,0.9999999999999999,0.02277845842021614,0.0,0.6627533333863124,0.3147723293160563,0.23489137572344757,0.5968110557667503,0.46627081064636633,0.3269865146138541,0.5395921300308314,0.4760345892260045,0.13262197479483323,0.1321525978709645,0.23204633193149876,0.3129371972980413,0.4673119804805351,0.40599449775491153,0.17771863419649375,0.058354061955035674,0.0,1.0
24,0.6232504964732106,0.08068522045120725,0.1609499249419672,0.22622739158090743,0.15671633189438383,0.11954339406133252,0.6821897831028026,0.6186852030682354,0.4467256188659755,0.1767798627305466,0.49832112423778235,0.606216835770282,0.3779400975376674,0.5287134650736267,0.6847194691013343,0.45344054191166977,0.26167964119748593,0.3145379495937385,0.36434222895294877,0.29337304875080084,0.0,0.03601895425377033,0.3925850039900405,0.2191191698403412,0.21230857379277596,0.23078223339474757,0.0,1.0
25,0.46281464200245803,0.021551258165838336,0.41053915884620584,0.4681787812171803,0.42652136101193294,0.14202970574579168,0.5187572290706368,0.0874587001687884,0.42245468717114437,0.4982064327636324,0.4864668494409682,0.4246941533610745,0.44452224538971924,0.5302849373821916,0.4708294623932058,0.4575281119475673,0.4964216596038318,0.3597327525191318,0.34306453074157733,0.4883998106669279,0.4615159814678762,0.5293889489649058,0.5806295608983704,0.36130092011300013,0.4005515183299616,0.5464676996125934,0.0,1.0
26,0.5097374054613424,0.15659473408059837,0.15051141728326944,0.21658526448500115,0.13847160152095142,0.10904044476578843,0.7256461701424386,0.726758578237909,0.4097906778900896,0.19998992357858922,0.4645032831645906,0.5213189446831358,0.4942846871987499,0.6252707528443409,0.4624726009935568,0.08807203146017772,0.2053367616271894,0.4701236779556979,0.509762761441943,0.36651231013622065,0.13455032957482715,0.19915705646654108,0.5360824939270324,0.3627462969257076,0.1256994519056674,0.13545835631575348,0.0,1.0
27,0.48967344086067033,0.08421741035040076,0.16082930089117461,0.2361740237444265,0.16122307547982243,0.099208378898201,0.6833967106669504,0.668192621540209,0.4641339742543782,0.27726360421132995,0.5015789230723947,0.4576077902224095,0.2503124268742043,0.303440945839205,0.3174155249222881,0.23654920974685945,0.3857226037769519,0.336800701701071,0.26304313718153316,0.3835462195584662,0.417710694966658,0.57387377339565,0.5134256342149971,0.16919992489805058,0.2252879588324706,0.31899060338761986,0.0,1.0
28,0.4972697307735209,0.061441530872962426,0.14465042256309418,0.21980594791857536,0.12903045629198442,0.10413798290864269,0.6468220657390635,0.5991222287829309,0.49389916698240294,0.2225840263499534,0.2890006872795903,0.43865454920750147,0.3625957645261581,0.3557081367451059,0.3580763235228702,0.2837228895608168,0.32210961382200476,0.2775806565376702,0.2793739636739957,0.40465534159623695,0.43571685893104156,0.5776303531683853,0.49945411583621036,0.12657181330525685,0.17058301321599306,0.3174619917901158,0.0,1.0
29,0.5474857372981925,0.0682268857552294,0.17322787960141,0.3162109229415466,0.1514860206769716,0.09777911435244549,0.6422009162288799,0.4764606209327606,0.5276798652960075,0.34409275020318186,0.3875712829328854,0.4144325805422602,0.32035545881145566,0.4388709632743432,0.41848032380355504,0.3382762223665458,0.49886864134612446,0.3804007585513822,0.21934253432969955,0.3724226885343782,0.35153644177919363,0.36203959383033135,0.43259830949509387,0.19383065501799607,0.29290093630648006,0.35782649316101234,0.0,1.0
30,0.48511482401253936,0.0550250975244548,0.20761209672672343,0.36905334061568806,0.19552806652287,0.11383201905026778,0.6231250533332217,0.39827335484945187,0.4978916345475096,0.3676900756990403,0.46075611686726875,0.44405140641826757,0.2980874201463787,0.40696443604918753,0.3437154686402575,0.09257657174679196,0.3417624440369629,0.46049190199549,0.35062222794541864,0.3933520023745566,0.35324211989747845,0.3462698198843631,0.426675942497304,0.2378296307427851,0.3822742251438569,0.5100609076126106,0.0,1.0
31,0.5609308665459171,0.04443079292235924,0.43300546158395836,0.46956617496780245,0.44130828720110976,0.2967202261289057,0.5601656135501142,0.3505843876681579,0.07728678818825341,0.42051656101130946,0.660874218891281,0.4459094251708744,0.6493729077666263,0.618021205357787,0.5359486565943817,0.5323387276153269,0.32032577138978313,0.4549752692462997,0.42783387968266295,0.28146309485665605,0.5324022961907352,0.5043271900452916,0.31970800776808894,0.29490803191014225,0.28210472026572525,0.31032528866703385,0.0,1.0
32,0.48964824202840385,0.1431213270784884,0.34255564165100777,0.42898104735322606,0.3590962326916756,0.19601326426047028,0.7069523984895733,0.4086267539508992,0.21579538339424356,0.4468527416100747,0.4690390824816084,0.3518004224132627,0.5181724125902977,0.3659286251249879,0.3586865720708328,0.3509876998279897,0.1662342296932875,0.4121825198560994,0.41956603093813055,0.2143427047222604,0.45417810755109694,0.5864489400775595,0.4942979211309208,0.4991164171461248,0.427427078873276,0.4864799541781154,0.0,1.0
33,0.7827612625452678,0.009886983952468793,0.842047917281872,0.8928369328154591,0.9176001624093285,0.6292877447388293,0.48705330289617765,0.13782310281060844,0.5005756932537667,0.5032760431361704,0.5571926643418796,0.6066877312669658,0.48149230438700436,0.5945506236401733,0.5727936037536356,0.45512754078132256,0.5427681308794848,0.477772948923682,0.4011521055259839,0.5572338019031964,0.5480071539116472,0.5560987754491721,0.6139717612898988,0.4470157328925782,0.44896210812947357,0.5848869216221976,0.0,1.0
34,0.4876185922799178,0.07603221005956824,0.3373327436335891,0.5075388300553281,0.32731363131949187,0.19830254669476058,0.5909085637213021,0.27398989124977546,0.36228653758988916,0.36572501752381004,0.41190841449131266,0.40569536275361306,0.4102610856162803,0.37290234944772455,0.3342141022592975,0.380529544787392,0.42943020226612183,0.3784764112597498,0.3850262165945422,0.3959854067461254,0.35978480627266185,0.49481861563189333,0.557038553802208,0.38487994887338933,0.34489770301218103,0.446912772833849,0.0,1.0
35,0.6311698338077231,0.015594143134610172,0.5022461184285799,0.6563949901579585,0.5708097109738269,0.2624220267477424,0.456848801551052,0.26863099724773953,0.32820981376931735,0.3857911884553298,0.5077816738881187,0.4721274528373382,0.45764877798708953,0.4591917460587306,0.4531369661066656,0.4191860898708831,0.45228703940514625,0.5005948263728156,0.443407545788136,0.475296133649595,0.5755013246853418,0.5119746159707761,0.48239327553047007,0.38547515469708643,0.40284486475772247,0.5316086224001373,0.0,1.0
36,0.48499049749726975,0.058210670418369935,0.4684444867833904,0.7402882276436047,0.5564399104327797,0.1572331702649996,0.5832066478270925,0.15933586270969458,0.4029580286642082,0.4079469159416637,0.4415919333018984,0.5287129543280207,0.3581753542650611,0.44374583269843837,0.42823180330137,0.3909379633448109,0.4537211470268643,0.4668336394931905,0.39390579453638985,0.5758318864599178,0.5493935793592238,0.6018224126410636,0.6236514573198697,0.4529371889897984,0.48443365480040257,0.5311865442651287,0.0,1.0
37,0.3907929766606255,0.13123523544654936,0.2061982398337864,0.2995321299098928,0.1987108132827032,0.13200846473412636,0.7237195154254095,0.5738203515545114,0.39350342998603116,0.36779788842953043,0.4937483142599702,0.3552791421312554,0.299092290980777,0.33533964706249164,0.2586354143800959,0.19322902321563146,0.30018446049654113,0.32137902995461715,0.4122984061604009,0.4284172805258839,0.2862210264845983,0.4555878175416347,0.5855660171842845,0.32202079812252327,0.3365038145391804,0.4665805821221827,0.0,1.0
38,0.5603023922116935,0.1139489409432293,0.3757939000886656,0.4363302127793585,0.36202258249821895,0.29597431606851304,0.6768299345162928,0.409373162237139,0.2328718238523687,0.5144540119689851,0.5453767782954441,0.34165652394747353,0.5754279609592209,0.4855300299158416,0.35542323908472706,0.4421652414996466,0.34154211688354935,0.3943324677418845,0.45554675312923865,0.39898471526386137,0.546825645971325,0.5465129857248981,0.4491432144203617,0.42495658094966815,0.4110849791396597,0.4351103844283128,0.0,1.0
39,0.6888954865658564,0.18323983941608635,0.5149168891840216,0.5659947384501799,0.5498016834212612,0.2472312836459388,0.6818181827042319,0.38992592300221623,0.22653958269360513,0.4678879693051717,0.5356256459427176,0.3527955837185456,0.5179937160166389,0.47348919092649033,0.41314168334361306,0.49384196522211277,0.3842516357582302,0.40344104978360895,0.4338985850718013,0.423120645927789,0.5031285193868286,0.4242501382315682,0.4822606489817921,0.4670889797054894,0.3758530690098442,0.5228148576074771,0.0,1.0
40,0.6933782008794965,0.040390245901102684,0.5166698723194365,0.5993171227530366,0.5605627517376323,0.167458861510128,0.5474807953190572,0.37365179251571695,0.2912873281843771,0.4382755630309472,0.5681654832246158,0.4166318307734051,0.41583870507920495,0.38023945618512267,0.4326950944787655,0.5165041952766554,0.3541769267196665,0.33169106440432,0.5153118938192487,0.5203217321042158,0.3896243682320185,0.5186965036390858,0.7327182175763383,0.4911434119905916,0.32251930027439835,0.6506855730935959,0.0,1.0
41,0.12422227571974312,0.012041077459472346,0.08041350274623864,0.10994996360320883,0.08663722734079508,0.037377630487513656,0.45225389910551017,0.08907136500437074,0.4327893225035033,0.39930186068352486,0.47433444600117547,0.4829828781151192,0.35058744055368046,0.4712985249582751,0.5252896095335107,0.4063406356852388,0.45931554391305707,0.4384130343416048,0.3889633819401426,0.5119508153416618,0.5503338851990226,0.6281153894084579,0.6282359122309822,0.4414152376011891,0.5223827934241744,0.6485368001977077,0.0,1.0
42,0.12976740895568342,0.06126573486501016,0.11176731621716561,0.14934689991991368,0.12392918837003733,0.04183665158649297,0.5633588046788227,0.12080297024757611,0.3989298669854441,0.3762446051366377,0.43709462237570906,0.48696478292767176,0.4470393217338947,0.4946916073727092,0.4814859948943293,0.41575498525629717,0.4581718539026768,0.4169435680291712,0.39952854003264326,0.5115985034180599,0.5270347008022729,0.5889583006924076,0.6155752100404785,0.44113325303692086,0.47959962961229624,0.5936087310550641,0.0,1.0
43,0.4953278088040417,0.06995182463731608,0.5250130021639419,0.5829504086212864,0.5436768171385215,0.3713306632335217,0.5977024402875881,0.2693165319025465,0.3724898769136571,0.6029022113434034,0.23359734143718325,0.6603091925302086,0.4940051262516209,0.4317973875880752,0.5065609714426783,0.3591485417345628,0.41258567038826677,0.41774371443403274,0.29946083525468914,0.37883723115879236,0.6587307691323898,0.4467999861661628,0.5400329768689375,0.3336983541189902,0.35694806317979466,0.6286860193939374,0.0,1.0
44,0.6264544673070664,0.1861666892089789,0.3270438697538416,0.39317761139517554,0.32526347880531986,0.2329912450829883,0.7704301494088646,0.508831196547253,0.23163230063423249,0.4778857778594217,0.6333119139824223,0.3577794971339146,0.5001936478303874,0.4920765401780225,0.3666733812488414,0.41978190818299255,0.342506227532669,0.37427975509218303,0.41029439741869667,0.3034694698590403,0.5053028618697565,0.7662025016574006,0.49260716222319695,0.3295342296193936,0.39388608156175237,0.4711084215752186,0.0,1.0
45,0.20650191080014077,0.08194529819412198,0.1381954497141029,0.1425778308259221,0.13389257631502322,0.09605873433037844,0.6185776209337392,0.30205785403552504,0.35075309079552797,0.42200743618760667,0.4608475137831802,0.36545129873421023,0.4031217545282123,0.4228057174397014,0.3597062686179531,0.3952956102515336,0.48244585165260684,0.4780364946178188,0.5225076910962925,0.5234665380409469,0.43624008303005496,0.4908701033801663,0.621713742332372,0.43687440452106585,0.31564784714003913,0.47163613276316,0.0,1.0
46,0.5421454133032211,0.08367973612822419,0.42566231593879134,0.5375072438636505,0.4437703961705057,0.25457509660023164,0.6353629863092308,0.3327591464546427,0.29209019440968387,0.450542219391448,0.5683779515939301,0.40084219126454823,0.4595618013422792,0.4681282793235825,0.33198746158661985,0.26950394961086577,0.37493593327750446,0.4191291400545374,0.37044203062590014,0.41600526616565175,0.5054105077215068,0.5707840737371548,0.5923890200768442,0.43206453020357827,0.3958627760625742,0.5695449967565808,0.0,1.0
47,0.7707180076707698,0.002648792410771544,0.5760362017938652,0.7134389436605517,0.6363684211769254,0.36310173067138274,0.3302343922234261,0.413937936123,0.348569272397947,0.5024664515775462,0.45559471705974913,0.5256148640325589,0.35276876570590915,0.48796350775829056,0.45371000559644026,0.366901345359517,0.4521237484390974,0.28408335045971345,0.2649533927687341,0.4059702731729724,0.3368533057858101,0.41778410241756475,0.4869465552241967,0.2730552274118132,0.34116077453293653,0.37768463974964983,0.0,1.0
48,0.39606392995098105,0.04782540645642079,0.617147507696458,0.6768534298473166,0.6467396770372237,0.3884505052288233,0.5626270190676538,0.10574201729047986,0.3295695403201805,0.45522298836642705,0.47818908924752307,0.5490606911192604,0.523252714138958,0.42173420218650537,0.4123625397602464,0.2833981618850042,0.385582465689309,0.4920268188390437,0.3249129234993574,0.4771628491190466,0.5805566762286456,0.5261231217699871,0.6227909155633561,0.45008457618563513,0.3564883316643514,0.537099048997602,0.0,1.0
49,0.41835777334989943,0.09292177257623847,0.3360305259745953,0.46708346291841246,0.3514637174607582,0.21583295718047574,0.6314737026216903,0.37164070677427086,0.40422360949709396,0.5699613171214624,0.41337986557109146,0.39874580989601854,0.5426730181031675,0.3027159445918204,0.38198925268441886,0.5143668417908736,0.33395486985923384,0.4484547815608312,0.4292955575979597,0.3330166869742893,0.4681569781375011,0.45835099293943066,0.4959787713491156,0.34784338635550643,0.22663778065726525,0.4917407238527065,0.0,1.0
50,0.4041906467243602,0.06117030362491901,0.2851247823610047,0.38849686725120486,0.2715149382415138,0.2134232515870907,0.5897501110198584,0.4225237035421737,0.43173991715264204,0.5096865026361618,0.3772232797665425,0.31677070368314925,0.3301336374136644,0.2510926456945374,0.4731587790848255,0.5822924022555296,0.3690024463324918,0.48810728811658083,0.5390365511437569,0.4914237091564686,0.5656242691807053,0.3074766188787404,0.44512276505214043,0.5723289571313948,0.3850270485416232,0.4463677307147945,0.0,1.0
51,0.6919451780938038,0.014801839382165258,0.6022621334525556,0.7604611609948972,0.638765917605836,0.367266901111071,0.43822850584762496,0.040985200657898575,0.41126300085373835,0.42164455936493733,0.4523341719172536,0.49453619750116484,0.44228698957285967,0.4740687098314092,0.49367107206057914,0.4594725994275247,0.4810367120885656,0.4192848893637373,0.378066810812821,0.4818823326429814,0.4969842981026971,0.5598865576239767,0.5958544071637712,0.4047120689642982,0.425282589891628,0.5580261905828268,0.0,1.0
52,0.20018708888058798,0.05121697799799398,0.09192255354959704,0.14658618213898517,0.10649781728771573,0.03104858919559222,0.5659556664343716,0.12778629963575125,0.4624666660293764,0.442086870642259,0.49236885755114973,0.5432242242073533,0.4831565631760941,0.5272701760083934,0.5186815703402079,0.41534626558270776,0.4660402017080548,0.44326588851290377,0.3693147112209441,0.4826514116056715,0.5170283711272169,0.5638639529307647,0.6320756109532593,0.4691508316670413,0.4532581492749511,0.5733190082237759,0.0,1.0
53,0.353266900806681,0.04947384045734151,0.34179521019992926,0.47269320112383106,0.3337063176311574,0.18777129733092926,0.5431991708374748,0.34924792924655584,0.3622901567935661,0.20161806952518077,0.35291807720596713,0.5078278359659321,0.4200826607502561,0.40656605113223915,0.44806203064487393,0.28720623571263937,0.2604829521925459,0.43316763852139517,0.47299088693920605,0.3419684830398094,0.2540105656526073,0.4366202748013313,0.6144769042431905,0.5125113848453116,0.3765018057973982,0.3874561762499264,0.0,1.0
54,0.6883394368293111,0.023092822706934073,0.16179437666366359,0.37910835591042374,0.17332473795239722,0.05123812642281738,0.5673776761274522,0.2336875796548845,0.6078091480337342,0.6789306137898816,0.7770956719439324,0.6949278978611244,0.5902391801079288,0.5919479804038855,0.5527410897447144,0.5220895112091767,0.5855610123517736,0.5542018342956729,0.6172256910772778,0.7298445218121713,0.7897528252607654,0.9581752856561987,0.8783903445976204,0.7485498273120527,0.7512966844771334,0.7592682721105535,0.0,1.0
55,0.3304100894039189,0.09620626352238942,0.2049903263243289,0.237505456840751,0.20637288080074026,0.1470373000251471,0.6705892181399618,0.3053851273278659,0.35045578364105767,0.4671195642682414,0.45167532785889103,0.3611594399572645,0.49149177363477303,0.429167559632416,0.27582683159580224,0.3067867418560414,0.3354187699214838,0.29658374711622904,0.3931316190082076,0.4475980778012966,0.4582936328285153,0.6495253957564121,0.6270905225960423,0.39206320509471576,0.41737395377425734,0.6103262727987666,0.0,1.0
